¶ÏÃæ,date_beijing,¾­¶È,Î³¶È,point_id,is_train,date_gmt,time_gmt,time_beijing,station_B1,station_B2,station_B3,station_B4,station_B5,station_B6,station_B7,station_B8,station_B8A,station_B9,station_B11,station_B12,veg_B1,veg_B2,veg_B3,veg_B4,veg_B5,veg_B6,veg_B7,veg_B8,veg_B8A,veg_B9,veg_B11,veg_B12,anomaly_B1,anomaly_B2,anomaly_B3,anomaly_B4,anomaly_B5,anomaly_B6,anomaly_B7,anomaly_B8,anomaly_B8A,anomaly_B9,anomaly_B11,anomaly_B12,veg_corrected_B1,veg_corrected_B2,veg_corrected_B3,veg_corrected_B4,veg_corrected_B5,veg_corrected_B6,veg_corrected_B7,veg_corrected_B8,veg_corrected_B8A,veg_corrected_B9,veg_corrected_B11,veg_corrected_B12,Ë®ÎÂ_avg,pH_avg,ÈÜ½âÑõ_avg,¸ßÃÌËáÑÎÖ¸Êý_avg,°±µª_avg,×ÜÁ×_avg,×Üµª_avg,µçµ¼ÂÊ_avg,×Ç¶È_avg
312¹úµÀÇÅ,2021-02-07,120.415186,31.450267,point_0,1,2021/2/7,2:49,10:49:00,0.0605,0.0744,0.1036,0.0827,0.0729,0.0397,0.0378,0.0353,0.0313,0.0544,0.0184,0.0146,0.05392397,0.059330104,0.077950823,0.086302644,0.113685685,0.14954217,0.16267013,0.175597248,0.176923446,0.177988533,0.173232139,0.128023183,-0.00545,-0.00865,-0.0083,9.9999999999989e-05,-0.0117,-0.00575,-0.00685,-0.00665,-0.0047,-0.016,-0.00625,-0.00445,0.0065760299999999,0.0150698959999999,0.0256491769999999,-0.003602644,-0.040785685,-0.10984217,-0.12487013,-0.140297248,-0.144297248,-0.123588533,-0.03552397,-0.03932397,11.25,7.909999999999999,10.173,1.88,,0.0833666666666666,2.315,439.9666666666667,16.500000000000004
312¹úµÀÇÅ,2021-03-29,120.415186,31.450267,point_0,1,2021/3/29,2:49,10:49:00,0.0759,0.0791,0.1009,0.0732,0.0833,0.0729,0.0727,0.0689,0.0658,0.1187,0.0416,0.029,0.08748479,0.089651541,0.111436905,0.105545635,0.148689653,0.215500606,0.233786086,0.23969854,0.245067397,0.251814396,0.191297064,0.13823078,0.0099499999999999,-0.00395,-0.011,-0.0094,-0.0013,0.02745,0.02805,0.02695,0.0297999999999999,0.0483,0.01695,0.00995,-0.01158479,-0.010551541,-0.010536905,-0.032345635,-0.065389653,-0.142600606,-0.161086086,-0.17079854,-0.17389854,-0.133114396,-0.04588479,-0.05848479,19.16,8.949333333333332,11.574,3.7916666666666665,0.0253333333333333,0.0706666666666666,1.8098333333333327,434.86666666666673,10.833333333333336
312¹úµÀÇÅ,2021-06-22,120.415186,31.450267,point_0,1,2021/6/22,2:49,10:49:00,0.097,0.1026,0.1314,0.1015,0.1235,0.0876,0.0957,0.0728,0.0809,0.1222,0.067,0.0583,0.064185039,0.069617297,0.093373891,0.079871292,0.129407751,0.23382051,0.271071286,0.274748074,0.283330669,0.275423771,0.206571068,0.138837021,0.0310499999999999,0.0195499999999999,0.0194999999999999,0.0189,0.0388999999999999,0.0421499999999999,0.05105,0.03085,0.0448999999999999,0.0518,0.04235,0.03925,0.032814961,0.032982703,0.0380261089999999,0.021628708,-0.005907751,-0.14622051,-0.175371286,-0.201948074,-0.193848074,-0.153223771,0.002814961,-0.005885039,27.75666666666667,8.704666666666666,8.408833333333334,5.093333333333333,0.0388333333333333,0.0657,0.6928333333333333,484.6833333333334,21.3
312¹úµÀÇÅ,2021-07-07,120.415186,31.450267,point_0,1,2021/7/7,2:49,10:49:00,0.1112,0.1168,0.1434,0.1092,0.1269,0.1006,0.1051,0.0883,0.098,0.1348,0.0736,0.0599,0.089012676,0.083152909,0.103793407,0.083080664,0.134179377,0.240511422,0.274423429,0.259304579,0.292245001,0.275042299,0.200418044,0.12457299,0.0452499999999999,0.03375,0.0315,0.0266,0.0423,0.0551499999999999,0.06045,0.04635,0.062,0.0644,0.04895,0.04085,0.0221873239999999,0.033647091,0.0396065929999999,0.026119336,-0.007279377,-0.139911422,-0.169323429,-0.171004579,-0.161304579,-0.140242299,-0.015412676,-0.029112676,31.161666666666665,8.967333333333332,9.228166666666668,5.998333333333334,0.0289999999999999,0.0762799999999999,0.6476666666666666,474.3666666666666,24.5
312¹úµÀÇÅ,2021-09-30,120.415186,31.450267,point_0,1,2021/9/30,2:49,10:49:00,0.0404,0.0575,0.0914,0.0532,0.0663,0.0244,0.0259,0.0207,0.0135,0.0807,0.0121,0.0119,0.041134258,0.049365939,0.069934093,0.059152226,0.106630053,0.208786108,0.247323762,0.25659062,0.264791589,0.260233148,0.167401977,0.102610037,-0.02555,-0.02555,-0.0205,-0.0294,-0.0183,-0.02105,-0.01875,-0.02125,-0.0225,0.0103,-0.01255,-0.00715,-0.000734258,0.008134061,0.0214659069999999,-0.005952226,-0.040330053,-0.184386108,-0.221423762,-0.23589062,-0.24309062,-0.179533148,-0.029034258,-0.029234258,28.616666666666664,8.799000000000001,7.618666666666667,4.05,0.025,0.0446666666666666,0.7046666666666667,357.5333333333333,16.400000000000002
312¹úµÀÇÅ,2021-10-05,120.415186,31.450267,point_0,1,2021/10/5,2:49,10:49:00,0.0508,0.0611,0.1092,0.0587,0.1028,0.0656,0.0711,0.0625,0.0542,0.0885,0.0294,0.0184,0.075177916,0.075939247,0.103806007,0.095244757,0.15107463,0.252393195,0.285744398,0.296675657,0.307241754,0.329400003,0.214878601,0.138433676,-0.01515,-0.02195,-0.0027,-0.0239,0.0181999999999999,0.02015,0.02645,0.02055,0.0181999999999999,0.0181,0.00475,-0.00065,-0.024377916,-0.014839247,0.005393993,-0.036544757,-0.04827463,-0.186793195,-0.214644398,-0.234175657,-0.242475657,-0.240900003,-0.045777916,-0.056777916,28.13,8.91,8.21,5.254,0.0249999999999999,0.0709833333333333,1.096833333333333,361.8,21.933333333333334
312¹úµÀÇÅ,2021-10-30,120.415186,31.450267,point_0,1,2021/10/30,2:49,10:49:00,0.0843,0.1044,0.1206,0.0868,0.0847,0.0661,0.0692,0.0608,0.0583,0.0935,0.031,0.0199,0.083277924,0.093159353,0.106670206,0.101745327,0.13993009,0.200760547,0.224431198,0.23780396,0.240692432,0.237853718,0.191119836,0.127975515,0.0183499999999999,0.02135,0.0087,0.0041999999999999,9.9999999999989e-05,0.02065,0.02455,0.01885,0.0222999999999999,0.0231,0.00635,0.00085,0.0010220759999999,0.011240647,0.0139297939999999,-0.014945327,-0.05523009,-0.134660547,-0.155231198,-0.17700396,-0.17950396,-0.144353718,-0.052277924,-0.063377924,,,,,,,,,
312¹úµÀÇÅ,2021-11-09,120.415186,31.450267,point_0,1,2021/11/9,2:49,10:49:00,0.0754,0.1028,0.1322,0.1162,0.1118,0.062,0.0634,0.0583,0.0436,0.0492,0.0173,0.013,0.048745028,0.061056931,0.07983178,0.082965245,0.118789662,0.18301919,0.206214387,0.23039147,0.225133614,0.221449556,0.1838707,0.124526589,0.0094499999999999,0.01975,0.0203,0.0335999999999999,0.0271999999999999,0.0165499999999999,0.01875,0.0163499999999999,0.0075999999999999,-0.0212,-0.00735,-0.00605,0.0266549719999999,0.041743069,0.05236822,0.0332347549999999,-0.006989662,-0.12101919,-0.142814387,-0.17209147,-0.18679147,-0.172249556,-0.031445028,-0.035745028,,,,,,,,,
312¹úµÀÇÅ,2021-11-14,120.415186,31.450267,point_0,1,2021/11/14,2:49,10:49:00,0.073,0.0994,0.1328,0.1046,0.1052,0.0621,0.0557,0.0509,0.0443,0.0745,0.0209,0.0142,0.052022467,0.057873663,0.082317203,0.090365164,0.13117439,0.195389643,0.21754263,0.241605543,0.2385876,0.236852857,0.202917659,0.134748734,0.0070499999999999,0.01635,0.0209,0.0219999999999999,0.0205999999999999,0.0166499999999999,0.01105,0.00895,0.0082999999999999,0.0041,-0.00375,-0.00485,0.0209775329999999,0.041526337,0.0504827969999999,0.014234836,-0.02597439,-0.133289643,-0.16184263,-0.190705543,-0.197305543,-0.162352857,-0.031122467,-0.037822467,14.0875,8.21425,9.54575,4.3205,0.025,0.039425,1.8932500000000003,383.80000000000007,
312¹úµÀÇÅ,2021-11-24,120.415186,31.450267,point_0,1,2021/11/24,2:49,10:49:00,0.0648,0.0875,0.1168,0.0888,0.0849,0.0409,0.0371,0.0351,0.0255,0.0585,0.0143,0.0112,0.047093909,0.053372658,0.077036066,0.086572113,0.122703807,0.178934466,0.19870275,0.224930619,0.21929503,0.215776021,0.191368325,0.12877972,-0.00115,0.0044499999999999,0.0049,0.0061999999999999,0.0002999999999999,-0.00455,-0.00755,-0.00685,-0.0105,-0.0119,-0.01035,-0.00785,0.0177060909999999,0.0341273419999999,0.039763934,0.0022278869999999,-0.037803807,-0.138034466,-0.16160275,-0.189830619,-0.199430619,-0.157276021,-0.032793909,-0.035893909,12.482500000000002,8.26025,10.30475,4.3505,0.028175,0.0388,1.1745,389.6,50.75
312¹úµÀÇÅ,2021-12-04,120.415186,31.450267,point_0,1,2021/12/4,2:49,10:49:00,0.092,0.108,0.1308,0.1072,0.1044,0.07,0.0689,0.0606,0.0498,0.0804,0.0242,0.0177,0.080103491,0.083372515,0.100163451,0.107949185,0.139793372,0.184910897,0.202162181,0.224881222,0.221382851,0.216108382,0.200577417,0.137929932,0.0260499999999999,0.02495,0.0189,0.0245999999999999,0.0197999999999999,0.02455,0.02425,0.01865,0.0137999999999999,0.01,-0.00045,-0.00135,0.011896509,0.024627485,0.030636549,-0.000749185,-0.035393372,-0.114910897,-0.133262181,-0.164281222,-0.175081222,-0.135708382,-0.055903491,-0.062403491,10.712,8.314600000000002,10.2848,4.059399999999999,0.0253,0.03958,1.1876,404.12,50.0
312¹úµÀÇÅ,2021-12-19,120.415186,31.450267,point_0,1,2021/12/19,2:49,10:49:00,0.0373,0.0691,0.0986,0.0771,0.0619,0.0174,0.0163,0.0161,0.0099,0.0342,0.0126,0.0112,0.030456164,0.050530481,0.073746683,0.089217565,0.120915983,0.171716925,0.19190711,0.217917067,0.211350947,0.21037295,0.204491904,0.145665216,-0.02865,-0.01395,-0.0133,-0.0055,-0.0227,-0.02805,-0.02835,-0.02585,-0.0261,-0.0362,-0.01205,-0.00785,0.0068438359999999,0.0185695189999999,0.024853317,-0.012117565,-0.059015983,-0.154316925,-0.17560711,-0.201817067,-0.208017067,-0.17617295,-0.017856164,-0.019256164,11.398333333333332,8.310833333333333,9.835666666666668,2.595833333333333,0.0249999999999999,0.0736833333333333,1.9451666666666665,402.06666666666666,34.78333333333333
312¹úµÀÇÅ,2021-12-29,120.415186,31.450267,point_0,1,2021/12/29,2:49,10:49:00,0.0755,0.0993,0.1172,0.0915,0.0802,0.0496,0.0482,0.0444,0.0383,0.0705,0.0203,0.0168,0.072684929,0.085908174,0.098949414,0.106396211,0.133337919,0.173073575,0.189709673,0.2095324,0.205194366,0.216631982,0.199227197,0.146772366,0.0095499999999999,0.01625,0.0052999999999999,0.0088999999999999,-0.0044,0.0041499999999999,0.00355,0.00245,0.0022999999999999,0.0001,-0.00435,-0.00225,0.002815071,0.0133918259999999,0.018250586,-0.014896211,-0.053137919,-0.123473575,-0.141509673,-0.1651324,-0.1712324,-0.146131982,-0.052384929,-0.055884929,9.348333333333333,8.114166666666666,10.617166666666664,2.551333333333333,0.0249999999999999,0.0747166666666666,1.914,393.55,26.966666666666665
312¹úµÀÇÅ,2022-01-03,120.415186,31.450267,point_0,1,2022/1/3,2:49,10:49:00,0.0867,0.0987,0.118,0.0959,0.0875,0.061,0.0564,0.055,0.0485,0.0737,0.0238,0.015,0.083657042,0.086964154,0.10334901,0.112959296,0.140837713,0.178866194,0.193332194,0.212577899,0.210579034,0.205804002,0.197531928,0.140385544,0.0207499999999999,0.0156499999999999,0.0060999999999999,0.0132999999999999,0.0028999999999999,0.0155499999999999,0.01175,0.0130499999999999,0.0124999999999999,0.0033,-0.00085,-0.00405,0.0030429579999999,0.0117358459999999,0.0146509899999999,-0.017059296,-0.053337713,-0.117866194,-0.136932194,-0.157577899,-0.164077899,-0.132104002,-0.059857042,-0.068657042,9.668333333333337,8.113666666666665,10.6265,2.5445,0.0249999999999999,0.0750166666666666,1.9323333333333328,395.51666666666665,30.01666666666667
312¹úµÀÇÅ,2022-02-27,120.415186,31.450267,point_0,1,2022/2/27,2:49,10:49:00,0.0479,0.0682,0.0926,0.0471,0.0383,0.0153,0.0135,0.0137,0.0103,0.0752,0.017,0.0148,0.047881007,0.060599253,0.080427704,0.090129747,0.125625291,0.18450879,0.204663324,0.227482076,0.219959167,0.218401979,0.19830512,0.146201131,-0.01805,-0.01485,-0.0193,-0.0355,-0.0463,-0.03015,-0.03115,-0.02825,-0.0257,0.0048,-0.00765,-0.00425,1.899299999999493e-05,0.0076007469999999,0.0121722959999999,-0.043029747,-0.087325291,-0.16920879,-0.191163324,-0.213782076,-0.217182076,-0.143201979,-0.030881007,-0.033081007,11.594833333333334,8.409999999999998,11.9785,1.9655,0.0249999999999999,0.0239999999999999,1.2476666666666667,392.779,20.624
312¹úµÀÇÅ,2022-03-09,120.415186,31.450267,point_0,1,2022/3/9,2:49,10:49:00,0.0484,0.0625,0.0866,0.0528,0.0522,0.0337,0.038,0.0384,0.0354,0.0479,0.034,0.0261,0.054941473,0.068299812,0.089549655,0.095020389,0.130624145,0.19474854,0.216816666,0.234172241,0.229952958,0.224335681,0.198644891,0.147400097,-0.01755,-0.02055,-0.0253,-0.0298,-0.0324,-0.01175,-0.00665,-0.00355,-0.0006,-0.0225,0.00935,0.00705,-0.006541473,-0.005799812,-0.002949655,-0.042220389,-0.078424145,-0.16104854,-0.178816666,-0.195772241,-0.198772241,-0.176435681,-0.020941473,-0.028841473,15.1596,8.716,9.9782,2.9534,0.025,0.0354,0.9834,395.875,13.0714
312¹úµÀÇÅ,2022-03-14,120.415186,31.450267,point_0,1,2022/3/14,2:49,10:49:00,0.1039,0.1006,0.1152,0.0814,0.0854,0.0722,0.0705,0.0636,0.0661,0.1105,0.0412,0.0283,0.105785054,0.101358514,0.116671405,0.11344775,0.153986688,0.220990278,0.243201248,0.244005722,0.25983086,0.238474168,0.211877571,0.145463126,0.03795,0.0175499999999999,0.0032999999999999,-0.0012,0.0007999999999999,0.0267499999999999,0.0258499999999999,0.02165,0.0301,0.0401,0.01655,0.00925,-0.001885054,-0.000758514,-0.001471405,-0.03204775,-0.068586688,-0.148790278,-0.172701248,-0.180405722,-0.177905722,-0.127974168,-0.064585054,-0.077485054,19.646666666666665,7.824999999999999,5.903666666666666,2.6991666666666667,0.0249999999999999,0.0284999999999999,0.895,394.2721666666667,16.659833333333335
312¹úµÀÇÅ,2022-03-24,120.415186,31.450267,point_0,1,2022/3/24,2:49,10:49:00,0.0701,0.0841,0.1152,0.0817,0.0798,0.0518,0.051,0.0525,0.0469,0.1011,0.0363,0.0246,0.052738025,0.057471444,0.088044511,0.085118336,0.130591149,0.210818237,0.232707575,0.248388213,0.245322553,0.239388865,0.176346908,0.118111607,0.0041499999999999,0.0010499999999999,0.0032999999999999,-0.0009,-0.0048,0.0063499999999999,0.00635,0.0105499999999999,0.0108999999999999,0.0307,0.01165,0.00555,0.0173619749999999,0.0266285559999999,0.0271554889999999,-0.003418336,-0.050791149,-0.159018237,-0.181707575,-0.195888213,-0.201488213,-0.138288865,-0.016438025,-0.028138025,13.043500000000002,8.373333333333333,10.784666666666666,1.968,0.0268333333333333,0.0266666666666666,0.9971666666666666,388.76366666666667,32.9465
312¹úµÀÇÅ,2022-03-29,120.415186,31.450267,point_0,1,2022/3/29,2:49,10:49:00,0.0613,0.0896,0.1132,0.0893,0.091,0.0512,0.0558,0.054,0.0449,0.0981,0.0387,0.0298,0.043900645,0.05818026,0.087772892,0.084463853,0.133836664,0.221886846,0.24884585,0.264539802,0.259451883,0.252945303,0.183515066,0.126547614,-0.00465,0.00655,0.0012999999999999,0.0066999999999999,0.0063999999999999,0.0057499999999999,0.01115,0.0120499999999999,0.0088999999999999,0.0277,0.01405,0.01075,0.017399355,0.03141974,0.0254271079999999,0.0048361469999999,-0.042836664,-0.170686846,-0.19304585,-0.210539802,-0.219639802,-0.154845303,-0.005200645,-0.014100645,15.2648,8.478,10.7038,2.298,0.025,0.0336,1.0928,387.8494,46.4058
312¹úµÀÇÅ,2022-04-03,120.415186,31.450267,point_0,1,2022/4/3,2:49,10:49:00,0.0695,0.076,0.1092,0.0756,0.0834,0.0472,0.0426,0.0451,0.0357,0.076,0.0202,0.015,0.060025721,0.059903344,0.088481448,0.082622771,0.137389468,0.233774011,0.25914336,0.280203634,0.273589329,0.264732216,0.188136342,0.12626523,0.0035499999999999,-0.00705,-0.0027,-0.007,-0.0012,0.0017499999999999,-0.00205,0.00315,-0.0003,0.0056,-0.00445,-0.00405,0.009474279,0.016096656,0.020718552,-0.007022771,-0.053989468,-0.186574011,-0.21654336,-0.235103634,-0.244503634,-0.188732216,-0.039825721,-0.045025721,14.8584,8.393999999999998,10.839000000000002,2.366,0.025,0.0306,0.998,397.9836,43.098
312¹úµÀÇÅ,2022-04-08,120.415186,31.450267,point_0,1,2022/4/8,2:49,10:49:00,0.0563,0.076,0.0999,0.0588,0.0525,0.0247,0.0291,0.0293,0.029,0.0502,0.0314,0.0257,0.049799945,0.060855411,0.089322544,0.083093882,0.139008989,0.243558896,0.276467815,0.291698362,0.289637409,0.277523714,0.197516246,0.135777182,-0.00965,-0.00705,-0.012,-0.0238,-0.0321,-0.02075,-0.01555,-0.01265,-0.007,-0.0202,0.0067499999999999,0.00665,0.006500055,0.015144589,0.0105774559999999,-0.024293882,-0.086508989,-0.218858896,-0.247367815,-0.262398362,-0.262698362,-0.227323714,-0.018399945,-0.024099945,21.078,8.58,9.114,2.489,0.025,0.037,0.929,408.987,23.907
312¹úµÀÇÅ,2022-05-03,120.415186,31.450267,point_0,1,2022/5/3,2:49,10:49:00,0.0698,0.081,0.1082,0.0734,0.0694,0.0245,0.0294,0.0182,0.0209,0.053,0.0311,0.0303,0.045319992,0.044276049,0.08038742,0.067481641,0.134641122,0.27260724,0.308207703,0.325208213,0.324176977,0.310260449,0.196768095,0.125222649,0.0038499999999999,-0.00205,-0.0037,-0.0092,-0.0152,-0.02095,-0.01525,-0.02375,-0.0151,-0.0174,0.00645,0.01125,0.0244800079999999,0.036723951,0.02781258,0.005918359,-0.065241122,-0.24810724,-0.278807703,-0.307008213,-0.304308213,-0.257260449,-0.014219992,-0.015019992,20.9645,8.383333333333333,8.052666666666665,2.8595,0.0249999999999999,0.0431666666666666,1.0836666666666668,426.6216666666666,36.79733333333333
312¹úµÀÇÅ,2022-07-27,120.415186,31.450267,point_0,1,2022/7/27,2:49,10:49:00,0.0813,0.1004,0.1158,0.0844,0.1025,0.0716,0.0772,0.0566,0.0553,0.1332,0.0432,0.0352,0.069247101,0.069408857,0.092310715,0.069958895,0.129185577,0.273263671,0.334303686,0.325140889,0.354749295,0.342284473,0.206644837,0.122214439,0.0153499999999999,0.01735,0.0039,0.0017999999999999,0.0178999999999999,0.0261499999999999,0.03255,0.0146499999999999,0.0192999999999999,0.0628,0.01855,0.01615,0.0120528989999999,0.030991143,0.023489285,0.014441105,-0.026685577,-0.201663671,-0.257103686,-0.268540889,-0.269840889,-0.209084473,-0.026047101,-0.034047101,32.651999999999994,8.700000000000001,6.886833333333333,2.595833333333333,0.0321666666666666,0.1014999999999999,1.4751666666666663,327.7266666666667,43.68816666666667
312¹úµÀÇÅ,2022-08-01,120.415186,31.450267,point_0,1,2022/8/1,2:49,10:49:00,0.5632,0.6596,0.5912,0.5464,0.6412,0.6209,0.5979,0.5337,0.6034,0.8845,0.5184,0.4577,0.47747866,0.424928446,0.401637252,0.371406868,0.42050617,0.458226955,0.468131668,0.451354602,0.479882262,0.814238485,0.368927681,0.29546597,0.49725,0.57655,0.4792999999999999,0.4638,0.5566,0.57545,0.55325,0.4917499999999999,0.5674,0.8140999999999999,0.4937499999999999,0.43865,0.08572134,0.2346715539999999,0.1895627479999999,0.174993132,0.2206938299999999,0.162673045,0.129768332,0.0823453979999999,0.152045398,0.070261515,0.0409213399999999,-0.01977866,32.675000000000004,8.274999999999999,5.727166666666666,2.325333333333333,0.0249999999999999,0.0981666666666666,1.4116666666666668,300.97566666666665,38.26116666666667
312¹úµÀÇÅ,2022-08-11,120.415186,31.450267,point_0,1,2022/8/11,2:49,10:49:00,0.0869,0.0978,0.1176,0.092,0.1009,0.0645,0.071,0.0562,0.06,0.2162,0.0447,0.0379,0.079104964,0.073259306,0.09821833,0.083913118,0.142760592,0.273755585,0.324421447,0.318438926,0.351827703,0.397692165,0.208810759,0.12693492,0.0209499999999999,0.01475,0.0056999999999999,0.0093999999999999,0.0162999999999999,0.0190499999999999,0.02635,0.0142499999999999,0.0239999999999999,0.1458,0.02005,0.01885,0.007795036,0.024540694,0.0193816699999999,0.008086882,-0.041860592,-0.209255585,-0.253421447,-0.262238926,-0.258438926,-0.181492165,-0.034404964,-0.041204964,33.74999999999999,7.713333333333334,4.324666666666666,2.4556666666666667,0.0249999999999999,0.0733333333333333,1.2388333333333337,301.57166666666666,50.57333333333333
312¹úµÀÇÅ,2022-10-10,120.415186,31.450267,point_0,1,2022/10/10,2:49,10:49:00,0.0556,0.0741,0.0958,0.076,0.0645,0.0355,0.0364,0.0332,0.0289,0.0837,0.0196,0.0149,0.043957187,0.043396755,0.067619075,0.055777385,0.10409745,0.22236248,0.258962219,0.283371259,0.278548022,0.269204947,0.165136423,0.099708063,-0.01035,-0.00895,-0.0161,-0.0066,-0.0201,-0.00995,-0.00825,-0.00875,-0.0071,0.0133,-0.00505,-0.00415,0.0116428129999999,0.0307032449999999,0.0281809249999999,0.020222615,-0.03959745,-0.18686248,-0.222562219,-0.250171259,-0.254471259,-0.185504947,-0.024357187,-0.029057187,20.793333333333333,7.898333333333333,7.940666666666666,1.374666666666667,0.0249999999999999,0.0762833333333333,1.5904999999999998,399.3466666666666,32.80833333333334
312¹úµÀÇÅ,2022-12-14,120.415186,31.450267,point_0,1,2022/12/14,2:49,10:49:00,0.0446,0.0718,0.0992,0.0788,0.0638,0.0321,0.0318,0.0344,0.0279,0.0509,0.024,0.0211,0.038695071,0.05282463,0.072384922,0.075284551,0.107287159,0.167170813,0.187604169,0.210065091,0.202102414,0.192529264,0.176488497,0.126900906,-0.02135,-0.01125,-0.0127,-0.0038,-0.0208,-0.01335,-0.01285,-0.00755,-0.0081,-0.0195,-0.00065,0.00205,0.005904929,0.01897537,0.0268150779999999,0.0035154489999999,-0.043487159,-0.135070813,-0.155804169,-0.175665091,-0.182165091,-0.141629264,-0.014695071,-0.017595071,11.341666666666669,8.098333333333333,11.073666666666668,1.6285,0.0292166666666666,0.0747,2.2678333333333334,434.2733333333333,26.95833333333333
312¹úµÀÇÅ,2022-12-19,120.415186,31.450267,point_0,1,2022/12/19,2:49,10:49:00,0.0647,0.0862,0.121,0.1024,0.0918,0.0483,0.0428,0.0429,0.028,0.0484,0.0151,0.0118,0.050066592,0.053891885,0.07294627,0.078304523,0.109477233,0.162478822,0.180500651,0.204665054,0.197526558,0.185295373,0.17894772,0.125977103,-0.00125,0.00315,0.0090999999999999,0.0197999999999999,0.0071999999999999,0.0028499999999999,-0.00185,0.0009499999999999,-0.008,-0.022,-0.00955,-0.00725,0.0146334079999999,0.032308115,0.04805373,0.024095477,-0.017677233,-0.114178822,-0.137700651,-0.161765054,-0.176665054,-0.136895373,-0.034966592,-0.038266592,7.131666666666668,8.296666666666667,12.714666666666666,1.9498333333333333,0.0249999999999999,0.0749,2.5215,425.0216666666667,53.51
312¹úµÀÇÅ,2022-12-24,120.415186,31.450267,point_0,1,2022/12/24,2:49,10:49:00,0.0545,0.0812,0.1118,0.0844,0.0822,0.0365,0.0354,0.0341,0.0207,0.0503,0.0141,0.0124,0.045954042,0.059037824,0.076342638,0.083707097,0.113355919,0.164559901,0.184363348,0.21186564,0.201000695,0.19992458,0.188990374,0.138990539,-0.01145,-0.00185,-0.0001,0.0017999999999999,-0.0024,-0.00895,-0.00925,-0.00785,-0.0153,-0.0201,-0.01055,-0.00665,0.008545958,0.0221621759999999,0.0354573619999999,0.000692903,-0.031155919,-0.128059901,-0.148963348,-0.17776564,-0.19116564,-0.14962458,-0.031854042,-0.033554042,5.926666666666667,8.371666666666666,13.197666666666665,2.157166666666667,0.0249999999999999,0.0579666666666666,2.139,424.0633333333333,49.88833333333333
312¹úµÀÇÅ,2023-01-03,120.415186,31.450267,point_0,1,2023/1/3,2:49,10:49:00,0.0386,0.0538,0.0736,0.0394,0.0399,0.0169,0.021,0.0176,0.0114,0.0538,0.0156,0.0133,0.045826743,0.059338422,0.073311131,0.082244464,0.111530673,0.154813432,0.173014424,0.189978087,0.187631989,0.182482885,0.177816502,0.132298064,-0.02735,-0.02925,-0.0383,-0.0432,-0.0447,-0.02855,-0.02365,-0.02435,-0.0246,-0.0166,-0.00905,-0.00575,-0.007226743,-0.005538422,0.0002888689999999,-0.042844464,-0.071630673,-0.137913432,-0.152014424,-0.172378087,-0.178578087,-0.128682885,-0.030226743,-0.032526743,8.07,,13.936166666666669,1.9535,0.0249999999999999,,1.5656666666666668,420.4733333333333,16.255
312¹úµÀÇÅ,2023-01-08,120.415186,31.450267,point_0,1,2023/1/8,2:49,10:49:00,0.0388,0.0441,0.0697,0.0389,0.0354,0.0193,0.0193,0.0182,0.0186,0.0461,0.0151,0.0115,0.053270671,0.058917373,0.078466468,0.089263415,0.119108567,0.164782354,0.181925542,0.203340549,0.198829704,0.190403884,0.188377391,0.135254029,-0.02715,-0.03895,-0.0422,-0.0437,-0.0492,-0.02615,-0.02535,-0.02375,-0.0174,-0.0243,-0.00955,-0.00755,-0.014470671,-0.014817373,-0.008766468,-0.050363415,-0.083708567,-0.145482354,-0.162625542,-0.185140549,-0.184740549,-0.144303884,-0.038170671,-0.041770671,10.691666666666668,,13.1225,1.844,0.0249999999999999,,1.3326666666666664,396.50666666666666,14.559999999999995
